"","ENSG00000018625.15","ENSG00000034971.17","ENSG00000077157.22","ENSG00000077616.11","ENSG00000104415.14","ENSG00000123500.10","ENSG00000133800.9","ENSG00000145321.13","ENSG00000162494.6","ENSG00000163815.6","ENSG00000167434.10","ENSG00000171819.5","ENSG00000182492.16","ENSG00000185271.9","ENSG00000198848.13","ENSG00000226005.5","ENSG00000228162.1","ENSG00000228222.1","ENSG00000228868.3","ENSG00000229558.2","ENSG00000234648.1","ENSG00000244734.4","ENSG00000250572.1","ENSG00000251325.1","ENSG00000257766.1","ENSG00000260102.2","ENSG00000263709.1","ENSG00000266964.6","ENSG00000267603.1","ENSG00000277954.1","ENSG00000282840.1","ENSG00000286523.1","ENSG00000287666.1","group"
"TCGA-BH-A8G0-01A-11R-A352-07",7.94535761866797,4.47769657103127,11.9261895061448,7.0256234492107,11.6526759589349,12.6056067346518,8.55544148694682,3.3071450089029,3.7958963521646,8.60305753996726,5.80454352077804,7.5711409752554,15.6977208465015,6.35184418196434,9.29610248907438,5.09292713226616,5.24230053415035,3.99511677867905,3.3071450089029,4.5661223093069,7.30333334707943,9.94286826267015,3.3071450089029,3.7958963521646,3.7958963521646,3.3071450089029,3.7958963521646,4.2712868082975,4.14587947684241,5.83476735825791,4.14587947684241,3.3071450089029,3.99511677867905,"Tumor"
"TCGA-AR-A251-01A-12R-A169-07",7.42801844930586,5.19673281784284,11.1078411764811,7.49228711139422,10.1209556815062,10.9080261507467,9.30725666416465,3.3071450089029,3.75868007073029,6.31580728184077,4.47456397553676,4.91847186823553,14.0921481859955,4.47456397553676,7.36073189526944,3.75868007073029,3.62707730843812,3.62707730843812,3.3071450089029,3.94315863595825,6.33367357791851,6.83601051730234,3.3071450089029,3.62707730843812,3.3071450089029,3.85904866614032,4.25193616235845,3.85904866614032,4.08303808439794,5.11087944609294,4.39195746752231,3.3071450089029,4.19960718982654,"Tumor"
"TCGA-D8-A13Z-01A-11R-A115-07",5.18118518652649,3.86082757983767,11.2267946829332,5.1490708816244,10.7450402118527,13.004479379575,7.63387006581347,3.3071450089029,4.81346477137495,6.24919627982604,4.32793197214794,3.69985136309788,15.5744211750246,5.53813657807687,9.12683198067435,4.08550996105817,3.3071450089029,3.3071450089029,3.3071450089029,3.69985136309788,6.16104359113132,5.63081240758511,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.69985136309788,3.3071450089029,3.69985136309788,5.77895646756459,5.3583138811081,3.69985136309788,3.3071450089029,"Tumor"
"TCGA-AR-A0TQ-01A-11R-A084-07",7.85954597386487,4.25567219717138,11.316222560006,5.80052135310623,9.48668374552126,10.918597340742,7.71446831477018,3.3071450089029,3.3071450089029,7.02143202522384,5.58686084745801,3.70017537523616,14.7890032113015,5.35977776894757,9.22316620072486,4.17553874763209,3.98378193711166,3.3071450089029,3.3071450089029,3.70017537523616,5.76042092399446,7.27770410265056,3.3071450089029,3.3071450089029,3.70017537523616,3.70017537523616,3.98378193711166,3.70017537523616,3.3071450089029,5.35977776894757,4.45904367503977,3.3071450089029,3.86128166342424,"Tumor"
"TCGA-A2-A4RY-01A-31R-A266-07",9.49506476874061,4.5799308126386,12.1312649969324,7.65285484742073,10.9884540232113,11.9066578086004,8.5739331869211,3.3071450089029,3.3071450089029,7.43462992553596,6.64108473106667,7.75852583554771,15.0731125404764,6.17870191966224,10.5951385014592,4.9396786024255,6.6238443496831,4.39230857308056,3.3071450089029,5.21377869460279,4.87640216406847,8.71367975891598,3.3071450089029,3.3071450089029,3.80154371183423,4.00299202378318,3.80154371183423,4.15539384260149,3.80154371183423,6.41884372757765,4.73821294070857,3.3071450089029,4.00299202378318,"Tumor"
"TCGA-A7-A13E-01B-06R-A277-07",5.58591905576953,3.3071450089029,12.923754182705,9.58353235771548,11.0907425016842,13.0267883369642,10.3680329582677,4.48614875889873,3.3071450089029,4.27836607133679,4.65696670145202,8.3629942699407,12.0872942102915,5.25514989440134,5.78884532425228,4.48614875889873,4.00025877544123,3.3071450089029,4.00025877544123,3.3071450089029,4.27836607133679,9.0167731932607,4.93375822770772,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.58591905576953,4.00025877544123,7.03158871384011,5.85021940769249,5.25514989440134,4.27836607133679,"Tumor"
"TCGA-A7-A13E-11A-61R-A12P-07",11.8727764026974,9.45815313385874,13.714336773528,9.03592132905739,8.53498647157169,6.13247978834527,13.8692968552075,3.3071450089029,5.44020280979147,13.146054523911,11.0864156718398,7.48059254667813,14.2075315056071,7.17413598388623,15.2585230696982,5.11589525560387,5.44020280979147,4.05556064992023,3.83928708812079,4.21883045720819,7.94750110175355,15.7045606474876,4.67162760301494,4.35433222014196,3.3071450089029,6.96865770421727,3.3071450089029,4.83957269631427,4.47191458587833,7.2409015963205,5.69934024364298,4.05556064992023,4.75879820767852,"Normal"
"TCGA-D8-A1X7-01A-11R-A14M-07",8.32271806920424,3.3071450089029,11.682579355451,7.11945903266405,10.4200081887929,13.4147137545839,7.63263757047459,3.3071450089029,3.3071450089029,7.46828054729394,4.00588757920914,3.87949775176817,14.4779471347238,5.20432879348413,7.76967609921841,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.00588757920914,4.49539422077443,6.75581069921095,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.71317745304258,3.71317745304258,5.64966572612928,4.11143661465965,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-E9-A1R6-01A-11R-A14D-07",8.2630962592575,3.3071450089029,10.7040978955848,5.93439051657126,9.59241753067299,13.4431488629778,5.69700595895689,3.76359225706464,3.9500224401612,6.69730258628225,3.76359225706464,3.76359225706464,15.0492401495587,4.3116409326819,8.42296298386,3.3071450089029,3.3071450089029,3.76359225706464,3.76359225706464,3.3071450089029,6.43633659978946,5.12840554288181,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.48670369390999,4.3116409326819,3.3071450089029,3.76359225706464,"Tumor"
"TCGA-A2-A04P-01A-31R-A034-07",6.32135008485129,3.82841696235449,11.5735576091924,5.57868096496133,10.3441994496451,12.1425374852299,6.52173708225591,3.3071450089029,4.04043255339282,8.62373964001812,4.04043255339282,5.69687484861072,16.5535552037721,5.02028292967467,7.64080308400059,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.04043255339282,5.44888516955103,6.78595065607708,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.61925541535522,4.20058809095328,3.82841696235449,3.3071450089029,"Tumor"
"TCGA-E2-A570-01A-11R-A29R-07",5.75722691885697,3.80767935229035,11.1878128025628,6.72129736103292,12.4503011737338,14.7989253356539,6.2298165746784,3.3071450089029,4.16572425981701,8.60807438320676,3.3071450089029,4.59490741353011,16.159230214912,4.0115453777413,9.04291090250686,4.29389559630548,3.3071450089029,3.3071450089029,3.3071450089029,3.80767935229035,5.8533642579807,7.79135794570874,3.3071450089029,4.0115453777413,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,6.08085659515542,4.29389559630548,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-AC-A8OR-01A-21R-A41B-07",5.55013459211079,3.3071450089029,9.87224537101492,4.92887790187141,6.20937164623968,8.28068060089098,7.76714925584761,3.3071450089029,3.3071450089029,6.52831539806439,3.3071450089029,3.3071450089029,13.069818685031,4.0625400319231,6.28968284098196,4.36389684255482,3.3071450089029,3.3071450089029,3.3071450089029,4.58803777195524,6.03332196259762,8.93710806851379,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.36389684255482,3.8443043945664,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-A8-A09W-01A-11R-A00Z-07",8.01066726777786,3.3071450089029,11.2615457508635,5.9020188147761,10.2964137010306,13.5103801748278,6.37448319596023,3.3071450089029,3.81955507934427,8.12608490025574,4.02809227483657,3.3071450089029,15.3122332027372,4.4303758647389,7.24451558618412,3.3071450089029,3.3071450089029,4.62381815422383,3.3071450089029,3.3071450089029,7.39324348013171,8.04558522245707,3.3071450089029,3.3071450089029,3.3071450089029,4.02809227483657,3.3071450089029,3.81955507934427,3.3071450089029,5.2748780449273,4.02809227483657,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-BH-A0DH-11A-31R-A089-07",10.8512843551719,5.58465394673466,13.8460322923384,8.39872673701841,7.0174155706618,6.67588898016691,10.2186673890951,3.3071450089029,5.48260049558435,11.6748639574993,11.2744615710659,10.5708637606151,13.8697384108558,6.99386561628909,13.8509269454576,8.17736329318647,6.50230135225353,3.3071450089029,3.77334112551651,4.72949978855741,9.56372708589006,13.8955308949591,3.3071450089029,3.3071450089029,3.3071450089029,6.11837735839736,3.3071450089029,5.068589340832,4.10782281093608,7.57977976878873,5.67940343433927,3.3071450089029,5.16302650027963,"Normal"
"TCGA-A2-A1FV-01A-11R-A13Q-07",9.31308680694905,4.56937946929106,12.7634928817738,6.49010898255862,9.90545163032867,11.1765185355607,8.21367581238204,3.3071450089029,3.3071450089029,8.54118514252756,5.11167143316096,5.43343779124453,14.735866166451,5.04306447816748,8.86349418718147,4.32522732747267,3.98139884565338,3.69877459486707,3.8593185059765,3.98139884565338,9.31973092476301,7.90416521286845,3.8593185059765,3.3071450089029,3.3071450089029,4.39247035907286,3.3071450089029,3.69877459486707,4.71986849098186,5.75326309377366,4.85196905294166,3.3071450089029,4.56937946929106,"Tumor"
"TCGA-S3-AA0Z-01A-11R-A41B-07",4.48651295260722,3.73426065823306,12.0429363692691,6.71949134254727,7.77789774384199,8.92816670693004,6.96292639135435,3.3071450089029,3.73426065823306,6.01337531618344,3.9090120244491,3.9090120244491,14.0358334852499,4.88723740542957,7.95121491289959,3.3071450089029,3.3071450089029,3.73426065823306,3.3071450089029,5.2198222613743,4.61725897930476,8.00627414079423,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.88723740542957,4.15235978894876,3.73426065823306,3.73426065823306,"Tumor"
"TCGA-D8-A1JT-01A-31R-A13Q-07",4.46351136601032,3.3071450089029,11.2367725566077,5.52915616614468,8.97296678683168,10.735419497343,5.03261891694404,3.3071450089029,3.3071450089029,5.68440685684175,4.13546025966819,4.39225630051452,13.054347367285,3.8968171013994,6.59620178590587,3.8968171013994,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,6.71720835359027,8.77173489949176,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.70615292054085,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-LL-A6FQ-01A-11R-A31O-07",4.72238098559124,4.0848674967347,9.90865984765579,6.03225539792046,9.59075185563103,10.9105029123323,7.80836936668694,3.3071450089029,4.25413898622103,8.99918387013987,4.51609209409706,4.25413898622103,15.6780790953776,4.25413898622103,6.59802894318841,4.0848674967347,3.3071450089029,3.86036520461006,3.3071450089029,3.3071450089029,7.74027218232577,7.7600600768651,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.86036520461006,3.3071450089029,4.0848674967347,3.3071450089029,3.3071450089029,3.86036520461006,"Tumor"
"TCGA-BH-A0AY-11A-23R-A089-07",10.879721610412,9.79302434047657,13.6358411568107,8.43022244174876,7.32803699320595,5.86762873611255,12.171780232462,3.3071450089029,5.24374970139846,11.5995474481441,10.3832761332945,9.22297561726952,12.8962142728463,7.0940956407702,14.196956759908,7.11701770731268,6.41001308465673,3.78338370563337,5.4487225307599,5.05173819091824,9.22297561726952,13.5320271959245,3.3071450089029,4.82311731207423,3.3071450089029,6.29294461429093,3.3071450089029,4.82311731207423,6.3330645937403,7.6358285947288,6.16516238536999,3.97765921318574,5.99949842976737,"Normal"
"TCGA-E2-A1IU-01A-11R-A14D-07",8.25517814309356,3.98768112214666,11.5286315180422,5.55066843738768,9.80703936469602,11.5115487925988,5.84173247021008,3.3071450089029,3.98768112214666,7.36662867888622,4.63364838530356,5.02171441685837,14.090580773932,4.63364838530356,7.87505692155365,5.07541579383337,3.98768112214666,3.3071450089029,3.98768112214666,3.79056583143399,6.42565689694816,8.45304149183252,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.79056583143399,3.98768112214666,5.51402424705301,3.98768112214666,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-E9-A3X8-01A-31R-A22U-07",7.33238155847038,3.84503499006805,10.6867431740569,6.06720860794583,11.6294827036012,12.7194151041254,6.15613558134697,3.3071450089029,3.84503499006805,9.69172316345321,5.13338991178987,4.85488083033199,17.4470558624203,4.58969253766689,9.51633590026158,5.13338991178987,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.87003253862953,9.2188889073657,4.22846749399835,3.3071450089029,3.3071450089029,4.68550056031529,3.3071450089029,4.36528892554892,3.3071450089029,5.19403124598223,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-AC-A3QQ-01B-06R-A22O-07",8.29238219351875,4.08403641799253,13.9233023172098,7.49961467240447,11.6108666326015,12.6603813743308,6.92958704033077,3.3071450089029,3.3071450089029,6.15680681508612,4.08403641799253,7.88852731583922,15.5902212240044,6.38035844421267,6.66043611990956,4.08403641799253,3.3071450089029,3.3071450089029,3.3071450089029,4.08403641799253,4.08403641799253,7.54588090723065,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.89016321648395,4.6229918027466,3.3071450089029,8.30586276179634,3.3071450089029,4.39332297005934,3.3071450089029,"Tumor"
"TCGA-D8-A1XK-01A-21R-A14M-07",3.3071450089029,3.3071450089029,10.9339104676446,7.71623932736708,8.31401024095646,9.20129144995627,5.80140248036268,3.3071450089029,3.87258183210714,5.21649960684345,4.10183620790759,3.3071450089029,15.0508242720699,4.10183620790759,5.55367760993237,3.99749645057633,3.3071450089029,3.3071450089029,3.87258183210714,3.3071450089029,5.08070374606065,6.58155065511624,3.3071450089029,3.99749645057633,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.19293332036194,3.70824016935401,3.3071450089029,3.99749645057633,"Tumor"
"TCGA-BH-A0AU-01A-11R-A12P-07",6.58887584859581,3.3071450089029,11.0602616624965,5.87155726100955,11.4770890443163,13.9461324456333,6.15376369296829,3.3071450089029,3.98802188619176,6.55444001996643,4.8449590742339,4.13730548826669,15.5227141298829,4.46602444056167,7.92396018870686,3.79081008659587,3.98802188619176,3.3071450089029,5.39841293258997,3.79081008659587,6.87998097424077,5.62202072528983,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.58729104230641,3.98802188619176,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-BH-A0BD-01A-11R-A034-07",8.0570737667563,3.9054007190312,11.4809286184863,7.25706987269639,10.4566769077018,12.518588371185,7.198658740077,4.03729914989788,3.73167981579546,6.7288070930982,5.34687775299563,4.82969857454364,15.3919545901322,4.7252984134136,9.51546375886132,4.24334902012051,3.73167981579546,3.3071450089029,3.3071450089029,3.73167981579546,8.32932364162502,7.198658740077,3.3071450089029,3.3071450089029,3.73167981579546,3.73167981579546,3.73167981579546,3.73167981579546,3.73167981579546,5.61087643983688,4.14735669603309,3.9054007190312,3.73167981579546,"Tumor"
"TCGA-AO-A0J5-01A-11R-A034-07",8.53482678965677,4.52694467777482,11.8988220113723,7.73491724954022,12.7304879946812,14.5834746335824,7.26956443683942,3.3071450089029,3.70322714797003,8.42872917135469,5.55429979879114,4.09208206790878,16.7392247928925,5.16312264961771,8.93314980411446,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,7.53281264487728,9.71080759522333,3.70322714797003,3.3071450089029,3.3071450089029,4.09208206790878,3.86555821276743,3.86555821276743,3.3071450089029,5.96632947492358,4.33640662333928,3.3071450089029,3.70322714797003,"Tumor"
"TCGA-PL-A8LV-01A-21R-A41B-07",5.76680382024427,3.3071450089029,11.232145370263,6.35928006451548,10.2106393006179,11.746836280473,5.63131771640423,3.3071450089029,4.0035800091897,7.05654975167204,3.3071450089029,4.28293717910093,15.0860215409079,4.73935343554081,5.21521718433495,5.82975797762121,3.80196542859234,3.3071450089029,3.3071450089029,3.80196542859234,6.22745309831922,6.42081306772784,3.3071450089029,3.3071450089029,3.3071450089029,3.80196542859234,3.80196542859234,3.80196542859234,3.3071450089029,5.43987713506018,4.81062147386111,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-EW-A2FW-01A-11R-A17B-07",6.65009554775337,3.3071450089029,11.0474602180604,5.55237085006503,9.36952564837295,11.7949438751861,7.18056981501981,3.95270120418513,3.3071450089029,8.44286419238868,4.31573104091406,3.3071450089029,15.3299684681322,4.64010870762947,7.54323847601726,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,7.81316439440879,9.71396665650077,3.3071450089029,3.3071450089029,3.3071450089029,3.95270120418513,3.3071450089029,3.3071450089029,3.3071450089029,5.55237085006503,4.09458825070004,3.76550969368773,3.3071450089029,"Tumor"
"TCGA-C8-A1HI-01A-11R-A137-07",7.49850237057249,3.84181785716452,12.0284114367219,6.83059725715702,10.4135317075085,13.1040698433195,6.05422222128667,3.3071450089029,3.3071450089029,7.79562484007899,4.58240349134766,6.80400543513485,14.6087457377995,4.92199067940171,11.0718441524241,5.29666110288519,5.47264105066174,3.3071450089029,3.84181785716452,3.84181785716452,6.57114883302967,7.16553511015355,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.84181785716452,3.96014831216641,5.64841662566267,4.05908136524651,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-E9-A247-01A-11R-A169-07",6.27848078986767,3.70004328929643,11.0451503008762,5.46498640332206,9.62857355171772,11.9744283024656,5.81944987923359,3.3071450089029,3.98355723725207,7.02882601462801,4.45867361015479,4.08588368836466,14.5646860042676,4.17525365615559,9.9091183018028,5.11688738464418,3.8610965537017,3.3071450089029,4.51762125729272,3.3071450089029,7.43354618043908,5.96692176960884,3.3071450089029,3.3071450089029,3.3071450089029,3.8610965537017,3.70004328929643,3.70004328929643,3.3071450089029,5.30282819958053,3.8610965537017,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-BH-A28O-01A-11R-A22K-07",8.98910965532774,4.15758387893016,12.5390060019445,7.96298779981455,10.8725239978962,12.085434920694,8.90367498570008,3.73695650033781,4.04624738170328,7.60386320289885,8.52796388584716,6.49827058809122,15.7213504259504,6.55432370621452,9.86856125881823,7.00877897556831,6.59494878613733,4.56147166147993,4.98899693817738,4.89637987980533,6.87283463989694,8.27094724067527,3.3071450089029,3.3071450089029,3.9127837604366,4.49361677236994,3.3071450089029,4.62505559793454,4.15758387893016,6.91606269957726,4.98899693817738,3.3071450089029,3.9127837604366,"Tumor"
"TCGA-OL-A6VQ-01A-12R-A41B-07",7.40123019149356,4.36359483506359,12.0365128488275,6.95931705048957,11.543870213404,12.4856553444237,8.65262143703377,3.3071450089029,3.3071450089029,7.49325521978005,5.83081929639851,5.96864683628927,15.555816366727,5.75628831589531,7.75712184914444,5.59356246062941,4.58767876110455,3.3071450089029,3.3071450089029,3.3071450089029,5.50406761973786,8.97260392884532,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.06231959679887,4.06231959679887,4.06231959679887,6.09388269637522,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-B6-A0WV-01A-11R-A109-07",6.00568064112507,3.80262378754512,11.3406987114913,5.73685204746785,9.29734218858964,12.1383501113216,5.59774445222101,3.3071450089029,3.3071450089029,5.52232499768926,3.3071450089029,4.00449790925657,14.29875366807,4.39459532668679,8.0923507876306,3.80262378754512,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,7.64164136527716,5.83248443991444,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.80262378754512,3.3071450089029,4.00449790925657,5.44231346842503,4.00449790925657,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-AR-A2LM-01A-11R-A180-07",7.26276850843546,3.8595540217419,11.7958986266545,7.08598250311939,12.6980476595409,14.2593839392984,6.44258256372448,3.69894263879193,3.98168474767023,6.6381832882439,4.32564947070868,5.20860207364924,15.5372702497913,5.7336506550083,9.19277078862159,4.39291799061201,4.97095699160202,3.69894263879193,3.98168474767023,4.08374032491665,8.11505569022483,8.39578822734226,3.3071450089029,3.3071450089029,3.3071450089029,3.8595540217419,3.3071450089029,3.69894263879193,3.3071450089029,5.85207443607226,3.98168474767023,3.3071450089029,3.98168474767023,"Tumor"
"TCGA-A2-A0EP-01A-52R-A22U-07",9.06346286247426,6.58299917357954,11.4271087792407,7.7605321892961,11.1634172752063,11.0317185869555,9.17580101429949,3.3071450089029,4.61186731995243,9.84095534448948,9.03752824891316,4.97279771500363,16.0448526956234,6.6846629374509,10.2146468834984,3.73239797599092,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,7.18580788044145,11.3866064403057,3.3071450089029,3.3071450089029,3.3071450089029,4.72753691078218,3.3071450089029,3.90640566734521,3.3071450089029,5.4739555123408,4.14874906722908,4.14874906722908,4.72753691078218,"Tumor"
"TCGA-AR-A0TW-01A-11R-A084-07",5.24552518086951,3.3071450089029,10.8786304884019,5.24552518086951,10.9656725537641,11.9823811543646,5.57878354045465,3.3071450089029,3.3071450089029,5.51175450766487,3.3071450089029,3.3071450089029,13.8043666271505,4.42253156815337,8.158588788939,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.20251440662126,5.24552518086951,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.0637331289513,3.77191302252978,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-3C-AALJ-01A-31R-A41B-07",5.79988059425989,3.3071450089029,10.1761331805801,6.31808131437353,10.1524496378303,12.946442163524,7.07083181427524,3.3071450089029,3.3071450089029,7.83872950730013,3.3071450089029,3.3071450089029,16.3525134072234,4.49229235795373,7.95299665945298,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.26447768847172,7.04519826182264,3.3071450089029,3.3071450089029,3.3071450089029,4.28351324232129,3.3071450089029,3.3071450089029,3.3071450089029,5.0591599405362,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-B6-A0RM-01A-11R-A084-07",13.5363130536056,4.18651589769164,12.1465840511746,6.17972465390593,8.8230390971478,11.1531492421092,6.53445178581384,3.3071450089029,6.40966516776432,6.45776631264598,4.37626791892202,4.94683554670884,13.6735039740351,8.14003226866491,5.17158134283023,4.18651589769164,3.75190533598249,3.3071450089029,3.3071450089029,3.3071450089029,7.51052984387219,8.77072985335088,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.78806803911607,3.3071450089029,5.55796091976095,4.18651589769164,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-AO-A0JD-01A-11R-A056-07",5.78809395754868,3.3071450089029,11.4753819380885,6.18200926816862,8.60596204896115,9.90285632907919,6.33339153540844,3.79195577451308,3.3071450089029,5.81819220027997,4.78236024418917,4.37198673244287,13.0275770805521,4.46865488096555,12.1925465609368,4.26371643651709,4.26371643651709,3.3071450089029,3.3071450089029,3.3071450089029,6.06280912456489,6.92679486518217,3.3071450089029,3.3071450089029,3.79195577451308,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.55647368449686,3.79195577451308,3.79195577451308,3.3071450089029,"Tumor"
"TCGA-E2-A15L-01A-11R-A12D-07",5.54261732972977,3.72854713741012,11.2381923664494,5.39697406859031,11.6407063669194,15.3097133910897,7.00844050749514,3.3071450089029,4.03198460965944,6.49429207781395,3.3071450089029,3.72854713741012,16.082758494079,4.76863954215596,7.93031932377367,3.90101663668685,3.3071450089029,3.3071450089029,3.90101663668685,4.14128141816054,7.45021618343325,8.00397863288866,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.72854713741012,3.3071450089029,6.43807751061612,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-A7-A6VV-01A-22R-A33J-07",4.40414590517733,4.20978252088727,10.5193331109336,4.9871923389263,10.9880345247403,14.0200959881165,6.69918764529602,3.3071450089029,4.09195198639974,7.0458117669092,3.76395045373376,3.76395045373376,16.9572533049158,5.03658232205043,6.87066168569654,3.9505228807581,3.3071450089029,3.3071450089029,3.9505228807581,4.48758827713569,8.12731665958061,8.57280962195231,3.3071450089029,3.3071450089029,3.3071450089029,3.76395045373376,3.3071450089029,3.9505228807581,3.76395045373376,5.98362653928964,4.09195198639974,3.76395045373376,3.9505228807581,"Tumor"
"TCGA-B6-A0IA-01A-11R-A034-07",4.66110603143065,3.3071450089029,9.17673045133561,5.79544624743649,8.2493362664402,10.6372650314287,5.8866488167742,3.3071450089029,3.3071450089029,6.07841618392583,3.8011870708079,3.3071450089029,14.2198228040644,4.00249476052327,6.90423935774016,3.8011870708079,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,6.77018204095683,10.085241992859,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.28144364301798,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-A8-A07F-01A-11R-A00Z-07",5.19584894897986,3.3071450089029,12.3196543233431,6.59847614283861,10.4032739106983,13.3821421954839,5.71849157645971,3.3071450089029,3.3071450089029,5.31304860828302,3.3071450089029,3.97662133562041,14.5786907081088,4.56080954033367,8.13590930541385,3.3071450089029,3.69596689889419,3.3071450089029,3.85538321982038,3.69596689889419,5.54311513930616,5.61161747873712,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.7787557603249,3.97662133562041,3.85538321982038,3.69596689889419,"Tumor"
"TCGA-E2-A15T-01A-11R-A115-07",7.46509176846708,4.14821606269005,11.2822279121881,5.13662034050606,8.35905726875619,10.1830443495678,8.45828453646846,3.3071450089029,3.3071450089029,6.98064400468988,3.3071450089029,3.73212305325113,13.0989934315812,3.73212305325113,7.89638101784503,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,6.70742301506497,9.53028163367027,3.3071450089029,3.73212305325113,3.3071450089029,3.73212305325113,3.3071450089029,3.73212305325113,3.73212305325113,4.83116576503453,3.3071450089029,3.3071450089029,3.90602096185363,"Tumor"
"TCGA-C8-A12Y-01A-11R-A12D-07",5.70188433515332,3.3071450089029,10.6526793917355,5.7657872854366,10.8529577396239,13.1090174371041,5.23568253054185,3.3071450089029,3.3071450089029,6.89617761597074,3.86844210366597,4.26764568526107,15.6872461651245,4.69328505045291,10.0266459657647,3.9924728111866,4.40979782822486,3.3071450089029,3.3071450089029,3.70528535014534,7.03701684141854,5.72352423142553,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.51483331009891,4.18656303088783,4.18656303088783,3.3071450089029,"Tumor"
"TCGA-EW-A1PC-01B-11R-A21T-07",4.44120602236801,3.82469172670978,10.6457406370724,5.5019394670655,11.2130900002548,12.5768923285502,5.98440019915244,3.3071450089029,4.38563544868725,6.37488947420975,3.82469172670978,3.82469172670978,13.5132836688573,4.11909482849942,5.68268890957081,3.93934167609898,3.3071450089029,3.67408146129804,3.3071450089029,3.3071450089029,5.5019394670655,5.92289403605206,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.67408146129804,3.67408146129804,3.93934167609898,5.07123489889198,3.3071450089029,4.03524588679698,3.3071450089029,"Tumor"
